site,plot,treatment,year,transect,subplot,area_m2,canopy_openness,pH,species,shoot,density,area_type,total_ba,betula_sp_ba,picea_abies_ba,populus_tremula_ba,quercus_sp_ba,sorbus_aucuparia_ba,sorbus_intermedia_ba,acer_platanoides_ba,pinus_sylvestris_ba,salix_sp_ba,alnus_glutinosa_ba,corylus_avellana_ba,euonymus_europaeus_ba,frangula_alnus_ba,tilia_cordata_ba,fagus_sylvatica_ba,juniperus_communis_ba,fraxinus_excelsior_ba,prunus_avium_ba,prunus_padus_ba,malus_sylvestris_ba,alnus_sp_ba
Östadkulle,Ö,thinned,2003,Ö95,3,3,28,NA,Viburnum opulus,FALSE,15,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö95,3,3,28,NA,Viburnum opulus,FALSE,15,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Alnus glutinosa,TRUE,27,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Alnus glutinosa,TRUE,27,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Betula sp.,FALSE,1,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Betula sp.,FALSE,1,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Frangula alnus,FALSE,2,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Frangula alnus,FALSE,2,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Fraxinus excelsior,TRUE,9,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Fraxinus excelsior,TRUE,9,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Quercus sp.,FALSE,1,core,28.377161111732864,1.3551272528097535,0.10487746559423762,3.5626007654752327,14.275242461646933,0.3683328133764539,0,0.061822506034497945,0,0.21732503396820962,1.2411814349272932,1.7415967707626547,0,0,0.8458012751607459,0,0,4.603253331976852,0,0,0,0
Östadkulle,Ö,thinned,2003,Ö95,4,5,36.7,NA,Quercus sp.,FALSE,1,extended,24.20083003443812,0.7813765462957144,0.7887889386008714,5.300727905797176,12.623777227105492,1.3087603732838806,0,0,0,0.20691614264607475,1.61716320632077,1.34322011197913,0,0,0.03548485678000519,0,0,0.09241833810259129,0,0,0,0.10219638752641495
Östadkulle,Ö,thinned,2005,Ö75,1,2,45,NA,Quercus sp.,FALSE,3,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,1,2,45,NA,Quercus sp.,FALSE,3,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,1,3,45,NA,Quercus sp.,FALSE,5,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,1,3,45,NA,Quercus sp.,FALSE,5,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Corylus avellana,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Corylus avellana,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Corylus avellana,TRUE,5,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Corylus avellana,TRUE,5,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Fraxinus excelsior,FALSE,11,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Fraxinus excelsior,FALSE,11,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Populus tremula,FALSE,8,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Populus tremula,FALSE,8,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Quercus sp.,FALSE,3,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Quercus sp.,FALSE,3,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Sorbus aucuparia,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,2,50,6.5,Sorbus aucuparia,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Corylus avellana,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Corylus avellana,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Fraxinus excelsior,FALSE,21,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Fraxinus excelsior,FALSE,21,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Populus tremula,FALSE,6,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Populus tremula,FALSE,6,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Quercus sp.,FALSE,10,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Quercus sp.,FALSE,10,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Tilia cordata,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,2,3,50,6.5,Tilia cordata,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Corylus avellana,FALSE,2,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Corylus avellana,FALSE,2,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Corylus avellana,TRUE,10,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Corylus avellana,TRUE,10,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Fraxinus excelsior,FALSE,21,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Fraxinus excelsior,FALSE,21,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Quercus sp.,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,3,3,NA,NA,Quercus sp.,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,2,55,NA,Quercus sp.,FALSE,2,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,2,55,NA,Quercus sp.,FALSE,2,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Acer platanoides,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Acer platanoides,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Corylus avellana,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Corylus avellana,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Fraxinus excelsior,FALSE,165,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Fraxinus excelsior,FALSE,165,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Populus tremula,FALSE,13,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Populus tremula,FALSE,13,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Quercus sp.,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Quercus sp.,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Sorbus aucuparia,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö75,4,3,55,NA,Sorbus aucuparia,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,2,60,6.6,Fraxinus excelsior,FALSE,59,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,2,60,6.6,Fraxinus excelsior,FALSE,59,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,2,60,6.6,Populus tremula,FALSE,11,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,2,60,6.6,Populus tremula,FALSE,11,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,2,60,6.6,Quercus sp.,FALSE,11,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,2,60,6.6,Quercus sp.,FALSE,11,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,3,60,6.6,Fraxinus excelsior,FALSE,55,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,3,60,6.6,Fraxinus excelsior,FALSE,55,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,3,60,6.6,Populus tremula,FALSE,11,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,3,60,6.6,Populus tremula,FALSE,11,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,3,60,6.6,Quercus sp.,FALSE,6,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,2,3,60,6.6,Quercus sp.,FALSE,6,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,3,3,NA,NA,Quercus sp.,FALSE,0,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,3,3,NA,NA,Quercus sp.,FALSE,0,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Alnus glutinosa,FALSE,28,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Alnus glutinosa,FALSE,28,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Betula sp.,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Betula sp.,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Frangula alnus,FALSE,3,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Frangula alnus,FALSE,3,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Fraxinus excelsior,FALSE,55,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Fraxinus excelsior,FALSE,55,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Fraxinus excelsior,TRUE,4,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Fraxinus excelsior,TRUE,4,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Picea abies,FALSE,1,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Picea abies,FALSE,1,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Quercus sp.,FALSE,2,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Quercus sp.,FALSE,2,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Sorbus aucuparia,FALSE,2,core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Östadkulle,Ö,thinned,2005,Ö95,4,5,50,NA,Sorbus aucuparia,FALSE,2,extended,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,1,5,29.537595835,4.42,Populus tremula,FALSE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,1,5,29.537595835,4.42,Quercus sp.,FALSE,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,2,5,24.735922917499998,4.32,Frangula alnus,FALSE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,2,5,24.735922917499998,4.32,Quercus sp.,FALSE,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,2,5,24.735922917499998,4.32,Sorbus aucuparia,FALSE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,2,5,24.735922917499998,4.32,Sorbus aucuparia,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,3,5,26.0325312525,4.1,Frangula alnus,FALSE,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,3,5,26.0325312525,4.1,Populus tremula,FALSE,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,3,5,26.0325312525,4.1,Quercus sp.,FALSE,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,3,5,26.0325312525,4.1,Sorbus aucuparia,FALSE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,4,5,25.826670835,4.1,Frangula alnus,FALSE,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,4,5,25.826670835,4.1,Populus tremula,FALSE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,4,5,25.826670835,4.1,Quercus sp.,FALSE,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV25,4,5,25.826670835,4.1,Sorbus aucuparia,TRUE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karla,NV,control,2025,NV45,1,5,21.420454165000002,4.23,Frangula alnus,FALSE,1,NA,26.939327373660596,2.2346983311177913,0.08252197739691114,2.208835609385707,20.082761687286148,1.5405428739040978,0,0,0,0,0.7181878939733349,0,NA,0.07177900059660641,0,0,NA,0,NA,NA,NA,NA
Karla,NV,control,2025,NV45,1,5,21.420454165000002,4.23,Frangula alnus,TRUE,1,NA,26.939327373660596,2.2346983311177913,0.08252197739691114,2.208835609385707,20.082761687286148,1.5405428739040978,0,0,0,0,0.7181878939733349,0,NA,0.07177900059660641,0,0,NA,0,NA,NA,NA,NA
Karla,NV,control,2025,NV45,1,5,21.420454165000002,4.23,Quercus sp.,FALSE,57,NA,26.939327373660596,2.2346983311177913,0.08252197739691114,2.208835609385707,20.082761687286148,1.5405428739040978,0,0,0,0,0.7181878939733349,0,NA,0.07177900059660641,0,0,NA,0,NA,NA,NA,NA
Karla,NV,control,2025,NV45,1,5,21.420454165000002,4.23,Sorbus aucuparia,FALSE,2,NA,26.939327373660596,2.2346983311177913,0.08252197739691114,2.208835609385707,20.082761687286148,1.5405428739040978,0,0,0,0,0.7181878939733349,0,NA,0.07177900059660641,0,0,NA,0,NA,NA,NA,NA
Karla,NV,control,2025,NV45,2,5,24.86993125,4.82,Frangula alnus,FALSE,16,NA,26.939327373660596,2.2346983311177913,0.08252197739691114,2.208835609385707,20.082761687286148,1.5405428739040978,0,0,0,0,0.7181878939733349,0,NA,0.07177900059660641,0,0,NA,0,NA,NA,NA,NA
